6054,224
6554,5079402
7054,5916000
7554,7086000
8054,7626000
8554,7938000
9054,8124000
9554,8283000
10054,8364000
10554,8478000
11054,7938000
11554,7320000
12054,6960000
12554,6582000
13054,5649000
13554,4752000
14054,3993000
14554,3276000
15054,2241000
15554,1590000
16054,1233000
16554,594000
17054,1608000
17554,1803000
18054,2073000
18554,2310000
19054,2622000
19554,2883000
20054,3201000
20554,3567000
21054,3864000
21554,3780000
22054,3771000
22554,4026000
23054,4215000
23554,4176000
24054,3912000
24554,3936000
25054,4521000
25554,3999000
26054,3786000
26554,2553000
27054,2283000
27554,2808000
28054,2910000
28554,2979000
29054,2985000
29554,3036000
30054,3015000
30554,3042000
31054,3036000
31554,3027000
32054,3018000
32554,3018000
33054,3000000
33554,2967000
34054,3021000
34554,2943000
35054,2964000
35554,2943000
36054,2985000
36554,2880000
37054,2355000
37554,2589000
38054,2490000
38554,2493000
39054,2481000
39554,2472000
40054,2445000
40554,2487000
41054,2460000
41554,2505000
42054,2478000
42554,2493000
43054,2481000
43554,2496000
44054,2481000
44554,2442000
45054,2481000
45554,2505000
46054,2478000
46554,2469000
47054,2463000
47554,2538000
48054,2469000
48554,2460000
49054,2451000
49554,2493000
50054,2511000
50554,2508000
51054,2475000
51554,2469000
52054,2499000
52554,2490000
53054,2472000
53554,2469000
54054,2457000
54554,2463000
55054,2475000
55554,2439000
56054,2514000
56554,2469000
57054,2490000
57554,2481000
58054,2538000
58554,2634000
59054,2667000
59554,2646000
60054,2595000
60554,3273000
61054,3180000
61554,3180000
62054,3108000
62554,4152000
63054,4260000
63554,5067000
64054,5082000
64554,9495000
65054,9996000
65554,9915000
66054,9924000
