6126,224
6626,4497402
7126,6273000
7626,7122000
8126,7587000
8626,7917000
9126,8097000
9626,8247000
10126,8376000
10626,8433000
11126,7884000
11626,7434000
12126,6942000
12626,6564000
13126,5703000
13626,4785000
14126,3990000
14626,3297000
15126,2295000
15626,1617000
16126,1257000
16626,543000
17126,1548000
17626,1812000
18126,2028000
18626,2244000
19126,2580000
19626,2826000
20126,3150000
20626,3720000
21126,3489000
21626,3702000
22126,3840000
22626,4284000
23126,3954000
23626,4023000
24126,3936000
24626,4017000
25126,4347000
25626,3924000
26126,3822000
26626,3528000
27126,1833000
27626,2892000
28126,2949000
28626,2955000
29126,3018000
29626,3054000
30126,3000000
30626,3006000
31126,3057000
31626,3060000
32126,3012000
32626,2982000
33126,3012000
33626,3024000
34126,2961000
34626,2940000
35126,2961000
35626,2985000
36126,2928000
36626,2889000
37126,2775000
37626,2550000
38126,2490000
38626,2493000
39126,2481000
39626,2472000
40126,2445000
40626,2481000
41126,2463000
41626,2502000
42126,2481000
42626,2484000
43126,2484000
43626,2493000
44126,2481000
44626,2442000
45126,2475000
45626,2511000
46126,2478000
46626,2469000
47126,2466000
47626,2532000
48126,2469000
48626,2466000
49126,2457000
49626,2484000
50126,2511000
50626,2511000
51126,2472000
51626,2472000
52126,2496000
52626,2490000
53126,2478000
53626,2463000
54126,2463000
54626,2463000
55126,2469000
55626,2439000
56126,2514000
56626,2484000
57126,2478000
57626,2475000
58126,2550000
58626,2640000
59126,2664000
59626,2655000
60126,2592000
60626,3297000
61126,3174000
61626,3183000
62126,3174000
62626,4104000
63126,4281000
63626,5085000
64126,5073000
64626,9702000
65126,9933000
65626,9930000
66126,9933000
