1970,224
2470,6888402
2970,8424000
3470,8409000
3970,8433000
4470,4224000
4970,1767000
5470,1257000
5970,1209000
6470,759000
6970,447000
7470,522000
7970,534000
8470,528000
8970,504000
9470,483000
9970,477000
10470,477000
10970,429000
11470,423000
11970,423000
12470,303000
12970,828000
13470,1281000
13970,1770000
14470,2145000
14970,2592000
15470,2880000
15970,3150000
16470,3501000
16970,3411000
17470,3093000
17970,3042000
18470,2949000
18970,2763000
19470,2604000
19970,2415000
20470,2328000
20970,2484000
21470,1893000
21970,1671000
22470,795000
22970,1500000
23470,1770000
23970,1857000
24470,1965000
24970,2169000
25470,2205000
25970,2037000
26470,1977000
26970,2739000
27470,2484000
27970,2394000
28470,2505000
28970,2424000
29470,2463000
29970,2463000
30470,2514000
30970,2445000
31470,2481000
31970,2493000
32470,2571000
32970,2535000
33470,2580000
33970,2592000
34470,2649000
34970,2616000
35470,2631000
35970,2640000
36470,2667000
36970,2217000
37470,2574000
37970,2508000
38470,2505000
38970,2502000
39470,2538000
39970,2523000
40470,2520000
40970,2496000
41470,2535000
41970,2505000
42470,2517000
42970,2517000
43470,2481000
43970,2523000
44470,2523000
44970,2499000
45470,2493000
45970,2505000
46470,2523000
46970,2523000
47470,2556000
47970,2520000
48470,2529000
48970,2526000
49470,2505000
49970,2469000
50470,2499000
50970,2499000
51470,2532000
51970,2520000
52470,2529000
52970,2502000
53470,2502000
53970,2496000
54470,2496000
54970,2532000
55470,2505000
55970,2502000
56470,2487000
56970,2520000
57470,2451000
57970,2577000
58470,2616000
58970,2682000
59470,2676000
59970,2562000
60470,3138000
60970,3525000
61470,3660000
61970,3732000
